Name,Address,Longitude,Latitude
MAIN ONE,"Ligali Ayorinde Street 3b, Lagos, Lagos State 23401",3.43944358825684,6.43452405929565
AIPEC OIL AND GAS LIMITED,"Nigerian Law School Lagos , 10Th Floor, The King'S Court,Off Ad, LAGOS",3.48520398139954,6.4495644569397
SAHARA GROUP,"7a Fowler Road, Ikoyi, Lagos, Lagos",3.43096303939819,6.45176410675049
QUI VENTURES LIMITED,"Plot 8, Qmb Building Block 138 Lekki Expressway Phase 1, LAGOS",3.4612090587616,6.4313063621521
SERL,"7A, Oluwa Road, LAGOS, Lagos",3.43087792396545,6.4515380859375
DESICON ENGINEERING LIMITED,"6B Oko-Awo Street, LAGOS, Lagos",3.42771601676941,6.42859506607056
DALEX NIGERIA ENTERPRISES,"Opposite Forever Living Produc, 26, Aromire, LAGOS",3.43179249763489,6.45296669006348
RENNICS TECHNO LTD,"85, TRANSIT VILLAGE, 5, Adetokunbo Ademola Street, Victoria Island, Lagos, Nigeria, Lagos, Lagos State",3.4295916557312,6.42769622802734
Mason Generators Ltd.,"269A Jide Oki St., V/I Annex, Victoria Island Lagos, Lagos, Lagos",3.43935489654541,6.42677879333496
WEST POWER & GAS LIMITED,"15 Adetokunbo Ademola Street, Lagos, Lagos",3.42994499206543,6.42987012863159
SOLAD INTEGRATED POWER SOLUTIONS LIMITED,"21A, Olosa Street, Victoria Island, Lagos, Lagos, Lagos, Lagos",3.42887997627258,6.42760515213013
DCC SATELLITE SERVICES LIMITED,"Castle Building (DCC) Adebayo Doherty Road, Off Admiralty Way, Lekki, Lagos 23401",3.45544481277466,6.43631267547607
ELECTRIC SHACK LIMITED,"Sleek Studio Shop 2,141 Ahmadu Bello Way,, Victoria Island, Lagos",3.40932607650757,6.42825889587402
Proton Energy Limited,"Lekki - Ikoyi Toll Bridge, 24 Idejo Street, Victoria Island, Lagos 101241",3.41302919387817,6.42626571655273
Elektron Energy,"8 A Gabaro Close, LAGOS, Lagos",3.41876888275147,6.42610216140747
ARNERGY SOLAR LIMITED,"22a Adeleke Adedoyin St, Victoria Island, Lagos, Nigeria, Lagos, Lagos State 101241",3.41777610778809,6.43337821960449
Geregu,"13 Walter Carrington Crescent, LAGOS, Lagos 1024",3.40833401679993,6.44008111953735
TELVIDA INTERNATIONAL SYSTEMS LTD,"PC 12 Churchgate St, Victoria Island 106104, Lagos, Nigeria, Lagos, Lagos State",3.41585803031921,6.4312858581543
OANDO CLEAN ENERGY,"Wings Office Complex 17A, Ozumba Mbadiwe Avenue, Victoria Island, Lagos",3.40920233726501,6.43801975250244
Powercrest Nigeria Limited,"South West, 15 Keffi St, Ikoyi, Lagos, Nigeria, Lagos, Lagos State",3.41506433486938,6.44845104217529
TOPSTORES ELECTRONIC CO LTD,"P O Box 4170, Marina 3rd Floor, Lagos, Lagos",3.40568995475769,6.45120000839233
SUB-SAHARA GAS AND ELECTRICITY CORPORATION LTD,"St Nicolas House 6, Catholic Mission Street, Lagos, Lagos",3.39842009544373,6.44949007034302
DOCTOR VOLKS AUTO ELECTRICIAN,"Association Avenue, Odo, Lagos",3.31191062927246,6.53738451004028
WESTERNEDGE,"Monarch Plaza 65C Opebi road, Lagos, Ogun",3.35536289215088,6.59552478790283
POWERWORX LIMITED,"27, Ladoke Akintola Street, LAGOS, Lagos",3.35152006149292,6.58372211456299
Jonac Engineering Plant Nigeria,"Plot 24 Kudirat Abiola Way Former Oregun Road, Oregun, Lagos, Ogun",3.37330794334412,6.59198808670044
D Law Auto Electrician,"Plot 10,Oluwa Akerele street off Obafemi awolowo way balogun b/stop Ikeja, Ikeja 300001, Nigeria, Ikeja, Lagos State",3.33997917175293,6.59647989273071
DELAW AUTOMOBILE ELECTRICIAN,"Obafemi Awolowoway, Ikeja, Lagos",3.3405978679657,6.59685659408569
Jubaili Bros Engineering,"Ikosi Road 2, Ikeja, Lagos State 101233",3.37496495246887,6.59946823120117
ARIUS INTEGRATED ENERGY SERVICES LTD,"N0 2 Allen Avenue, Opposite Toyin, Lagos",3.35213994979858,6.60143995285034
EDUBEKE ELECTRICAL CONTRACTOR,"5 Asejere St, Ijegun 102213, Lagos, Nigeria, Lagos, Lagos State",3.32994055747986,6.62281131744385
AGGREKO PROJECTS LIMITED,"No. 8 Tokunbo Alli, off Toyin Street, Ikeja, Lagos., Ikeja",3.37244892120361,6.6034951210022
KABITEX INDUSTRIES LTD,"P O Box 2149, Re-insurance, 9th Floor, LAGOS",3.36544179916382,6.56796073913574
Schneider Electric,"Adeniyi Jones, Tunde Gafar Close 1, Lagos, Ogun",3.34550905227661,6.61202716827393
HTIL,"Ajao Estate, 24 Olakunle Selesi Cresent, LAGOS, Lagos",3.38931608200073,6.6323299407959
DEXTER GLOBAL PROJECTS LTD,"House 2, Abiola Court 5, Chevron Drive, LAGOS, Lagos 23401",3.35511994361877,6.61377000808716
Saheed Electrical Engineer,"7 Akilo Rd, Ogba 102212, Lagos, Nigeria, Lagos, Lagos State",3.33499503135681,6.62451648712158
ASHIPA ELECTRIC LIMITED,"30 Oremeji Street, Off Coker Rd, Ilupeju, Lagos, Nigeria, Lagos, Lagos State",3.33421039581299,6.62350988388062
ABB,"4 Metalbox Rd, Ogba 101233, Ikeja, Lagos, Nigeria, Ikeja, Lagos State",3.34222984313965,6.62514925003052
Sollatek Nigeria Ltd.,"Jagal House, Jagal Rd., Oregun Ind. Estate, Oregun - Ikeja Lagos, Lagos, Ogun",3.35480809211731,6.61583995819092
SENL,"1, Tunde Gafar Close, Ikeja, Lagos",3.34550905227661,6.61202716827393
Hicon Global Projects Ltd,"18 Thomas Salako Street, Lagos, Lagos State",3.33923649787903,6.6341872215271
Seacof Engineering Service,"2, Muyiwa Close, Lagos, Ogun",3.34256601333618,6.63666820526123
CEN Corustar Limited,"8 Alade Ave, Allen 101233, Ikeja, Nigeria, Ikeja, Lagos State",3.34744501113892,6.60509252548218
ADID ELECTRICAL ENGINEERING COMPANY LIMITED,"94, Palm Avenue, Lagos, Ogun",3.36103200912476,6.62443590164185
Pivot Engineering Company Ltd.,"Pivot House, 6A Acme Rd., Ogba, Ikeja Lagos., LAGOS",3.34415078163147,6.62522649765015
EIYE JERRYS (NIGERIA) LIMITED,"8, Alade Avenue, Ikeja, Lagos",3.34744000434876,6.60510587692261
TEMPLE TELECOMMUNICATIONS LTD,"115,Adeniyi Jone Avenue, Lagos, Ogun 23401",3.34412598609924,6.60965490341187
KANFE OLUWANISOLA & COMPANY LIMITED,"2, Lekan Solanke Close, Lagos, Ogun",3.34940004348755,6.6108889579773
NIGERCHIN ELECTRICAL DEVELOPMENT COMPANY,"Plot 1 Ayodele Diyan Road, Lagos, Ogun",3.38690495491028,6.6054801940918
ESE-TECH NIGERIA LIMITED,"18, Alhaji Kosoko Street, Lagos, Ogun 100213",3.36910510063171,6.64452981948853
SULECTRICS ENGINEERING LIMITED,"No.9 Solomon Avenue, Lagos, Ogun",3.37686896324158,6.6344780921936
POWEREX LTD,"Elephant Cement House Assbifi Road, Lagos, Ogun",3.35707497596741,6.61540508270264
Eoladele Designs & company Engineering/construction,"santos avenue, Lagos,23401, Lagos, Ogun",3.30611348152161,6.65349817276001
Dawnlight electrical services,"112 Nureni Yusuf Rd, Alakuko 101232, Lagos, Nigeria, Lagos, Lagos State",3.2798764705658,6.67967796325684
Accretive Technology,"154 Iju Ishaga Rd, Ifako Agege 101232, Lagos, Nigeria, Iju, Ogun State",3.30831599235535,6.68304586410523
INTERLINK,"50B, Oladipo Bateye Street, LAGOS, Lagos",3.31447792053223,6.64162492752075
Clarke Energy (Nigeria) Limited,"Joel Ogunnaike Street, Ikeja, Lagos State",3.31108403205872,6.61447811126709
MBH POWER & GAS LTD,"Opp. Boulos Nig Enterprise, No. 12, Acme Road, LAGOS, Lagos",3.34988212585449,6.62770509719849
LE CHRIS DEVINE ELECTRICAL NIGERIA LIMITED,"48, Victor Fagbemi, off Aboru - Abesan Link Brg, Street, Lagos, Nigeria, Lagos, Lagos State",3.28588342666626,6.62698936462402
Lowa Electrical&Engineering works.,"Along lasu iyanaiba way,igando Lagos., Lagos,+2348134794137, Lagos, Lagos",3.26255011558533,6.61420726776123
Horeb High Endeavours Generator Services,"28, Olaniyi Street, Ladikai, Somolu, Lagos, Lagos, Ogun",3.30591011047363,6.67273378372192
SOLAR ENERGY AND POWER TRANSFORMERS NIGERIA LIMITED,"Igboko-Nla, Pipeline Road, OGUN STATE",3.29640889167786,6.6427001953125
ELTEM SUPPORT & SERVICES LIMITED,"Suite 310, Betta Building No 9-11, Coker Street, Lagos State, Lagos",3.30908894538879,6.6268482208252
K.C Kandy Enterprises,"1, Anuoluwapo Street, Ilasamaja, Lagos, Lagos, Ogun",3.31563997268677,6.62762689590454
Distinctlink Electric Ltd,"8 Madorf Court, Agodogba Ave, Parkview Estate 101233, Lagos, Nigeria, Lagos, Lagos State 101233",3.43786644935608,6.45857000350952
Electrician,"Nigeria, Ibadan, Oyo 20002",3.896399974823,7.38780021667481
Excellent electrical engineering,"28, lolubank street,Anisere ipamesan,joju bus stop, Sango 112242, Ogun State, Nigeria, Sango Otta, Ogun State 112261",3.43892931938171,6.97885799407959
STEPHEN SPARK ELECTRICIAN,"Agbowo Shopping Complex, Ibadan, Oyo",3.91714596748352,7.3960747718811
IBADAN ELECTRICITY DISTRIBUTION COMPANY (IBEDC) PLC,"Capital Bulding, 115 Ring Road, Ibadan, Oyo 200273",3.87104392051697,7.35961723327637
Nice Touch Dry Cleaners,"Lateef Jakande Road, Lagos, Ogun",3.35414290428162,6.63062381744385
Biskayne Cleaners,"2 Lateef Jakande Road, Lagos, Lagos State",3.35347652435303,6.62707424163818
Clean N Classy,"116 Lagos Street, Lagos, Lagos State",3.33182716369629,6.62334251403809
EXCELLENTOUCH LAUNDRY AND DRY CLEANING,"1 Folagoro Street, Shomolu, Lagos",3.35971903800964,6.63711166381836
Tunisky Integrated Drycleaners,"4, Ijewere Street off Odogbolu Street, via Adetola Street, Aguda, Surulere, Lagos,234, Lagos, Lagos",3.33421039581299,6.62350988388062
Magson Dry Cleaners,"Adeniyi Jones Avenue, Lagos, Ogun",3.34567403793335,6.61324882507324
KE-TE LAUNDRY AND DRY CLEANING SERVICES,"20, Oluwakemi Street, Alapere, Lagos, Ogun",3.33422994613647,6.62360000610352
Henry Sweet Laundry & Dry Cleaner,"38 Sijuwola St, Ilasamaja 102214, Lagos, Nigeria, Lagos, Lagos State",3.32783579826355,6.63369798660278
Astra Cleaners LTD,"Lagos NG, 82 Allen Ave, Allen, Ikeja 100001, Nigeria, Lagos, Lagos State",3.35246658325195,6.60051441192627
Apostolos,"28 Ayo Alabi Street, Oke-Ira, Ogba, Lagos,100215, Lagos, Ogun",3.33421039581299,6.62350988388062
Emanet Professional Drycleaners,"15B Ojodu Abiodun road, Ojodu Berger, Lagos, Lagos, Lagos",3.37000036239624,6.65164995193481
Branetips Laundry,"Ibukun Oluwa Street, Lagos, Lagos State",3.33688735961914,6.64144515991211
Above Global Cleaning Service,"HEAD OFFICE : 4 IBIDO STREET, OKE - KOTO, TOTAL CAPITOL ROAD, AGEGE, LAGOS NIGERIA, Lagos, Lagos, Lagos",3.32359433174133,6.61548757553101
Izode Laundry and dry cleaning services.,"1A Olubisi street off bishop hughes street, Ogba, Iju Ishaga Rd, Ifako-Ijaiye 100215, Lagos, Nigeria, Lagos, Lagos State",3.33404350280762,6.63899040222168
COZIKS LAUNDRY AND DRY CLEANING SERVICES LIMITED,"No. 82 Yaya Abatan Street, Ogba, Lagos",3.336665391922,6.63602447509766
Laundry and Dry Cleaning Consultant,"No 5 salvation street, Opebi Road, Ikeja Lagos, Lagos",3.3632071018219,6.59471797943115
PUREX KRYSTAL DRY CLEANING SERVICES,"17 B Abeokuta Street, Agege, Lagos",3.33137822151184,6.62210893630981
JONATHANA A UNIQUE DRY CLEANING AND LAUNDRY SERVICES,"15 Ifelodun Street, Ado, Ekiti",3.33304166793823,6.61934423446655
DECENTLY WEAR CLOTHING /DRY CLEANING HOME,"12 College-Road, Iju, Ondo",3.33437895774841,6.64397716522217
Beazyhands Drycleaners,"Dopemu, Lagos, Lagos, Lagos",3.31288623809814,6.6241340637207
Kleen Culture Drycleaners,"133,Iju Road, Lagos, Ogun",3.32317209243774,6.65033102035523
Visadam Laundry and Dry Cleaning,"Diya Street, Lagos, Lagos",3.39163494110107,6.55226516723633
Spincity Dry Cleaners & Launderers,"48 Akerele St, Surulere 101241, Lagos, Nigeria, Lagos, Lagos State",3.40541291236877,6.548903465271
THE LAUNDRYMANN,"18 Akabueze St, Eti-Osa 106104, Lagos, Nigeria, Lagos, Lagos State",3.40559816360474,6.55188751220703
Pat Dry - Cleaning & Laundry Service & Barbing Saloon,"Ketu, Alapere, 35 Kazeem St, Kosofe, Lagos, Nigeria, Lagos, Lagos State",3.39681148529053,6.58812570571899
Clean Clutter Laundromat Drycleaning,"Agbaje, Lagos, Lagos",3.39379096031189,6.59350490570068
Clean Rite Dry Cleaning & Laundry Services,"Tiamiyu Olushile St, Kosofe 105102, Lagos, Nigeria, Lagos, Lagos State",3.37273406982422,6.56955909729004
Topwash Home,"Akerele Street, Lagos, Lagos State",3.40533471107483,6.55036687850952
MasterCare Laundry & Drycleaning,"95, Ogudu Road, Ogudu, Lagos,23401, Lagos, Lagos",3.38496923446655,6.58158779144287
Clean Ace,"Ogudu Road 149, Lagos, Lagos State 100242",3.39334583282471,6.57443714141846
WQ Dry Cleaning,"40 Diya St, Gbagada 100242, Lagos, Nigeria, Lagos, Lagos State",3.38879060745239,6.55537080764771
Clean Care Dry Cleaners,"Okesuna Busstop, 17 Oluwalogbon St, Somolu 102216, Lagos, Nigeria, Lagos, Lagos State",3.37802410125732,6.53572750091553
Clothesline drycleaners,"9 akanni sowunmi st. mafoluku, Lagos, Lagos State 234",3.38321328163147,6.53854608535767
WhiteIce Laundry and dry cleaning,"1 Thomas Laniyan St, Anthony 105102, Lagos, Nigeria, Lagos, Lagos State",3.36839056015015,6.56369352340698
LAUNDROBOT LAUNDRY AND DRY CLEANING SERVICES,"Cmd Road, Shangisha",3.38705587387085,6.59881687164307
Citylight Dry Cleaners,"14 Bode Thomas St, Surulere, Lagos 101241, Lagos, Nigeria, Lagos, Lagos State",3.38374876976013,6.5352053642273
AMAZING LAUNDRY AND DRY CLEANING SERVICES,"Sovs Plaza Adewale Street, Adewale, Lagos",3.38379454612732,6.54126882553101
Doctor Laundry and Dry Cleaning service,"15,Obanikoro Street Lagos., Lagos,01, Lagos, Lagos",3.37653207778931,6.53514337539673
Teeflourish Laundry and Dry Cleanining Services,"1,Wahab Odewale drive, Baruwa Inside, Ipaja, Lagos, Lagos,234, Lagos, Lagos",3.39469504356384,6.53149175643921
Dryclean4u,"91, St Finbarrs Road, Akoka, Lagos, Lagos, Lagos",3.38598203659058,6.52280616760254
PYRAMID LAUNDRY & DRY CLEANING SERVICES,"17 ANUOLUWAPO STREET ORILOWO, Ejigbo, Lagos 100264, Nigeria, Lagos, Lagos State",3.37698340415955,6.53089475631714
"Skywhite Drycleaners, Laundry and Cleaning Services","2 Ogabi Street, Abule Ijesha Rd, Yaba 100001, Lagos, Nigeria, Lagos, Lagos State",3.37867522239685,6.52351760864258
FastWash Laundromat,"12, Abudu street, off University Rd, Yaba 101241, Lagos, Nigeria, Lagos, Lagos State",3.38982605934143,6.51828622817993
A & I Laundry & Drycleaning Limited,"228, Herbert Maculay Way, Lagos",3.37834692001343,6.50898838043213
Paragon Drycleaners,"91, St Finbars College Rd, Akoka, Yaba, Lagos, Nigeria, Lagos, Lagos State",3.38451600074768,6.52263116836548
Joyclean Laundry and Dry Cleaning Services,"10 Tayo Bello Ave, Agric 104101, Ikorodu, Nigeria, Lagos, Lagos State",3.36953949928284,6.52115345001221
HAWLEY'S LAUNDRY AND DRY CLEANING SERVICES,"Joseph Harrison Street, Onike, Lagos",3.3881311416626,6.50444316864014
Pillar's Drycleaners Services,"6 ADEBISI AWOSHOGA STREET,OPP. ONIWAYA HIGH SCHOOL, CEMENT BUS STOP CEMENT, AGEGE, Agege,1, Lagos, Ogun",3.38141942024231,6.5006422996521
SHINE WASH DRY CLEANER'S ENTERPRISES,"Asubiaro Street, LAGOS, Lagos",3.37558674812317,6.52705430984497
Lynx Laundromat,"37 Iwaya Rd, Iwaya 100213, Lagos, Nigeria, Lagos, Lagos State",3.38921737670898,6.50169277191162
Aduragbemi international dry cleaning.,"Private Address in Lagos, Lagos State",3.38382530212402,6.48803377151489
H & M LAUNDRY & DRY-CLEANING SERVICES,"Mojoyinola St, Bariga 100242, Lagos, Nigeria, Lagos, Lagos State",3.38848400115967,6.49014616012573
Snowyclean Laundromat,"31 Rd, Festac Town 102102, Lagos, Nigeria, Lagos, Lagos State",3.36704397201538,6.50901746749878
MIGHTY ADENUGA LAUNDRY & DRY CLEANING SERVICES,"Market Street, Shomolu, Lagos",3.37489700317383,6.53374624252319
TEXTILE REVIVE LAUNDRY & DRY-CLEANING SERVICES,"44 Bajulaye Road, Shomolu, Lagos",3.37215828895569,6.5251898765564
Wasobia cleaning services,"68 wharf road ikorodu ikorodu, 306 Borno Way, Alagomeji-Yaba, Lagos, Nigeria, Lagos, Lagos State",3.37575912475586,6.5020866394043
Clothexpert laundry and drycleaning services,"109 Awolowo Rd, Ikoyi 101233, Lagos, Nigeria, Lagos, Lagos State",3.37231183052063,6.49541711807251
WHITE MAGIKWASH LAUNDRY,"23 barikisu iyede, onike, Yaba 101212, Lagos, Nigeria, Lagos, Lagos State",3.36834287643433,6.51112699508667
Clean Rite,"14 Lanre Awolokun St, Bariga 102216, Lagos, Nigeria, Lagos, Lagos State",3.38311719894409,6.54733991622925
Seal Dry Cleaner,"Shipeolu Street, Lagos, Lagos",3.36847996711731,6.53625202178955
Stylish laundromat ltd,"Plot 2120 Akin Mateola St, Amuwo Odofin Estate 102102, Lagos, Nigeria, Lagos, Lagos State",3.38310813903809,6.48774814605713
Changers Dry Cleaners,"261 muritala mohamed way alagomeji yaba, Yaba 100001, Lagos, Nigeria, Lagos, Lagos State",3.3817834854126,6.49078226089478
Kleenwash laundry and Dry cleaning,"30 Iletunmi St, behind Stadium Hotel, Surulere, Lagos 101241, Lagos, Nigeria, Lagos, Lagos State",3.36596584320068,6.50269937515259
Markleen Dry Cleaners & Launderers,"9 Ishaga Rd, Surulere 101241, Lagos, Nigeria, Lagos, Lagos State",3.35794734954834,6.51345109939575
Topiyke laundry,"local government, 9B Badaru St, Eti-Osa 106104, Lagos, Nigeria, Lagos, Lagos State",3.34977960586548,6.50511932373047
Maven Clean,"62 Ahmadu Bello Rd, Ebute Metta 101245, Lagos, Nigeria, Lagos, Lagos State",3.37299180030823,6.49139261245728
Spincity Drycleaners,"Akerele Road, Lagos, Lagos State",3.3550329208374,6.50507402420044
Perfect Wash Dry Cleaning and Laundry Services,"#38 Jebba St, Ebute Metta 900001, Lagos, Nigeria, Lagos, Lagos State",3.38741517066956,6.48546314239502
CLEAN ANGELS DRY CLEANING,"10 Bola Shadipe Street, Bola",3.38867402076721,6.48159837722778
Mega Wash Dry Cleaning,"Adeniran Ogunsanya Street, Lagos, Lagos",3.35757303237915,6.49489688873291
MeeCare,"42 Falolu Rd, Surulere 100001, Lagos, Nigeria, Lagos, Lagos State",3.35411977767944,6.50874757766724
Tbs Laundry Services,"House 7 Adedeji Street, Itire,, Suru Lere, Lagos, Lagos",3.33487987518311,6.5093846321106
"TheWash Depot Laundromat, Laundry & Dry Cleaning","17b Imam Dauda Street, Off Eric Moore Rd, Surulere, Lagos, Nigeria, Lagos, Lagos State",3.35102438926697,6.48188638687134
HALAMCY DRY CLEANERS,"No. 17 Bal Ogun Alanamu Street, Ilorin, Kwara",3.36113929748535,6.49417448043823
ADROLLY LAUNDRY AND DRY CLEANING SERVICES,"Aiyetoro Street, Aiyetoro, Lagos",3.34415888786316,6.49218702316284
Happy Smart Drycleaning & Laundry Services,"11, Bode Thomas Street, Off Johnson Bus Stop Surulere Local Government Surulere, Bode Thomas St, Alaka 100001, Lagos, Nigeria, Lagos, Lagos State",3.35929584503174,6.48895835876465
Playright Laundromat,"14,ilorin street surulere lagos, Lagos, Lagos State +23401",3.34914445877075,6.49619340896606
The Laundry Box,"19 Bode Thomas St, Surulere, Lagos, Nigeria, Lagos, Lagos State",3.34962010383606,6.48888111114502
LAVIDA'S WASH LAUNDRY AND DRY CLEANING SERVICES,"30 Karimu Street, Ojuelegba, Lagos",3.35936427116394,6.50781011581421
Dry Cleaning Supplies Nigeria,"By Zenith Bank, No 23 Lawanson Rd, Surulere 101241, Lagos, Nigeria, Lagos, Lagos State",3.35091876983643,6.5127215385437
Wq Dry Cleaning,"33,Ire Akari Estate Road, Lagos, Lagos",3.32225894927979,6.5257511138916
Omega Wash (dry-Cleaning and Laundry Services),"4, Okeho Street off Ire-Akari Estate Road, Isolo, Lagos,234, Lagos, Lagos",3.32696485519409,6.52754831314087
Laundry and dry cleaning services,"12 Panada St, Isolo 102214, Lagos, Nigeria, Lagos, Lagos State",3.32171010971069,6.52928781509399
G & A Dry Cleaning Services,"Igbo Efon, Lekki, 8 Baale St, Lekki, Nigeria, Lagos, Lagos State",3.32475757598877,6.52651929855347
JCLEAN LAUNDRY&DRY CLEANING SERVICE,"Agility Estate Mile 12, Aina Road, Ketu",3.32280278205872,6.526526927948
GUSTAVO LAUNDRY & DRY CLEANING SERVICES,"Okanlawon Street, Mafoluku",3.31852006912231,6.51150512695313
ANU-OLUWAPO LAUNDRY AND DRY CLEANING,"10 Olufinmilayo Agboola Street, Tanke",3.3248016834259,6.51188802719116
Clean Image Laundry Service,"Kolawole Shonibare St, Isolo 102214, Lagos, Nigeria, Lagos, Lagos State",3.32652521133423,6.54560136795044
Embassy Laundry And Dry Cleaning Services,"121 Okota Rd, opp. UBA Plc, Ilasamaja 100263, Lagos, Nigeria, Lagos, Lagos State +234",3.32205104827881,6.51077699661255
Laundry Hub,"Peter Agha St, Isolo 102214, Lagos, Nigeria, Lagos, Lagos State",3.31698536872864,6.53487682342529
Royal Dry cleaning services,"2 Joel dunmade Street, Off Adefimihan St, Surulere 103251, Lagos, Nigeria, Lagos, Lagos State +234",3.34017205238342,6.51560878753662
Hephzibah Laundry Services,"Off Lawanson Road, 55 Abayomi St, Surulere, Lagos, Nigeria, Lagos, Lagos State",3.34305691719055,6.51172876358032
CleanAce Drycleaners & Launderers,"Plot 130, Amuwo Odofin, Festac Access Rd, Festac Town, Lagos, Nigeria, Lagos, Lagos State",3.30313229560852,6.48541879653931
HB SERVICES- LAUNDRY & DRY CLEANING,"72 Kajola Road, Obawole, Lagos",3.36286187171936,6.46886873245239
GHC Drycleaners,"103 Muyibi street, Olodi Apapa, Lagos., Lagos, Lagos, Lagos",3.33876156806946,6.44834995269775
Egc Dry Cleaners,"7,Adele Road, Lagos, Lagos",3.36994504928589,6.44053411483765
F & M ADROIT LAUNDRY AND DRYING CLEANING,"Megba Street, LAGOS, Lagos",3.33489942550659,6.45531892776489
CLEAN OUTFIT LAUNDRY AND DRY CLEANING SERVICES,"46 Sanusi Street, Sanusi",3.34565091133118,6.47695255279541
Weezley Classic Barbing Saloon and Dry-Cleaning Services.,"Head Office: No 2 Okanlami Oguntola Street Inside Agbele Grammer Skool After Baba Olomi House Ikorodu Lagos, Branch Office: No 3 Poro Imope Village cele bus-stop Along Ijede Road Ikorodu Lagos., Lagos, Nigeria Ikorodu, Lagos, Lagos",3.39582991600037,6.45306015014648
Excelsior Laundry & Property Solution Services,"3, Gov. Raji Fashola road, Diversion bus-stop, Odogbonle-Noforija, Eredo-Epe, Lagos state",3.39879941940308,6.4558310508728
WASH A WASH Laundry Service,"29, Beecroft Street, Lagos - Island, Lagos,234, Lagos, Lagos",3.40093874931335,6.45251131057739
GROSSVENOR LAUNDRY AND DRY CLEANERS,"18 Ajibade Street, Ibadan, Oyo",3.39582920074463,6.45300769805908
Scott Laundry & Dry Cleaning Service,"Peace Estate, House 40,4th Avenue, Nosiru Baruwa Cl, Ipaja 100278, Lagos, Nigeria, Lagos, Lagos State",3.44621324539185,6.4672064781189
CleanAce Drycleaners & Launderers,"15 Wole Olateju Cres, Lekki Phase 1 106104, Lagos, Nigeria, Lagos, Lagos State",3.45747900009155,6.44827079772949
Alpha Laundry and Dry Cleaners,"11a Wole Ariyo Street, Off Admiralty Way, Lekki Phase 1, Lagos, Nigeria, Lagos, Lagos State",3.45878839492798,6.44203948974609
Astra Cleaners LTD,"29 Fola Osibo Rd, Lekki Phase I 105102, Lekki, Lagos, Nigeria, Lagos, Lagos State",3.46783900260925,6.44264316558838
C&I Laundry and Dry Cleaning,"39 Onikoyi Rd, Ikoyi 101233, Lagos, Nigeria, Lagos, Lagos State",3.44768905639648,6.45580720901489
Garment Care,"Otunba Adedoyin Ogungbe Street, Lagos, Lagos",3.45737099647522,6.43494701385498
Skip Your Laundry,"17J Admiral Ayinla Way, Freedom Way, Lekki Phase 1, Lagos, Nigeria, Lagos, Lagos State 101222",3.4814727306366,6.44103002548218
Kendux Laundry and Dry Cleaning Service,"44 Ikate Elegushi Rd, Ikate Elegushi, Lekki 101245, Lagos, Nigeria, Lagos, Lagos State",3.48587107658386,6.43361139297485
RockWater DryCleaning + Laundromat,"37b Freedom Way, Lekki Phase 1, Lagos, Nigeria, Lagos, Lagos State",3.48166060447693,6.43741178512573
PREMIER LAUNDRY AND DRY CLEANING SERVICES,"Westend Estate 2A House 42, Road 4, Lekki Country Homes, Lekki",3.47633099555969,6.45040225982666
WASHSPOT LAUNDRY AND DRY CLEANING,"House 8 Rosbank Court, Lekki, Lagos",3.46880030632019,6.43109798431397
Satorial̩ Leisure and Tourism Limited,"31 Admiralty Way, Lekki Phase 1 106104, Lagos, Nigeria, Lagos, Lagos State",3.45593643188477,6.43687582015991
Snowflakes Drycleaners,"Ajose Adeogun St, Victoria Island, Lagos 106104, Lagos, Nigeria, Lagos, Lagos State",3.4343855381012,6.43067407608032
Dryclean4U Limited,"28B Admiralty Wy, Lekki Phase 1, Lekki 106104, Lagos, Nigeria, Lagos, Lagos State",3.48063039779663,6.44790458679199
B&T Laundry Dry Cleaning,"5-13 Adeola Odusanya Cl, Alagbado 102213, Lagos, Nigeria, Lagos, Lagos State",3.41997385025024,6.4327883720398
Laundry48 Laundromat,"Sunmart Mall, 1 Meadow Hall Way, Eti-Osa 101222, Lekki, Nigeria, Lagos, Lagos State",3.48858380317688,6.43072414398193
Periti,"26 Karimu Kotun Street, Lagos, Lagos State",3.42561149597168,6.43040323257446
"Garment Care Limited - Dominion Plaza, Lekki","Level 1, Suite 1B, Igbo-Efon Bus Stop, Dominion Plaza, Along Lekki - Epe Expy, Maroko 106104, Lagos, Nigeria, Lagos, Lagos State",3.45700192451477,6.43462896347046
Laundry DNA,"28, Kusenla Road, Ikate Elegushi Water Front Road, 4th Roundabout, Lekki., Lagos,23401, Lagos, Lagos",3.49077796936035,6.43894910812378
The Washroom Laundry & Dry Cleaning,"Km 11 Lekki - Epe Expy, Ikate-Elegushi 105102, Lekki, Lagos, Nigeria, Lagos, Lagos State",3.49238586425781,6.43434858322144
PAYLESS LAUNDRY & DRY CLEANING SERVICES LTD,"No. 1 Lekki Phase 1, Lekki, Lagos",3.49946880340576,6.43445539474487
Laundry Direct Drycleaners,"2 Ganiu Eletu Way Osapa London Behinde Shoprite Lekki, Lagos, Nigeria, Lagos, Lagos State",3.50966691970825,6.43849182128906
Alpha Laundry and Dry Cleaners,"No 6 Nonso-Chukwucheben Street, Atlantic View Estate, Alpha Beach, Igbon Efon Chevron, Lekki Lagos, Nigeria, Lagos, Lagos State",3.52190256118774,6.42539834976196
